word,sentiment,lexicon,score
koch,NA,labMTenglish,5.1
lists,NA,labMTenglish,5.1
managers,NA,labMTenglish,5.1
mans,NA,labMTenglish,5.1
marc,NA,labMTenglish,5.1
marks,NA,labMTenglish,5.1
mata,NA,labMTenglish,5.1
merger,NA,labMTenglish,5.1
mich,NA,labMTenglish,5.1
minneapolis,NA,labMTenglish,5.1
mother-in-law,NA,labMTenglish,5.1
nhl,NA,labMTenglish,5.1
nick,NA,labMTenglish,5.1
o'brien,NA,labMTenglish,5.1
obey,NA,labMTenglish,5.1
omg,NA,labMTenglish,5.1
phat,NA,labMTenglish,5.1
pin,NA,labMTenglish,5.1
protestant,NA,labMTenglish,5.1
puts,NA,labMTenglish,5.1
quien,NA,labMTenglish,5.1
replacement,NA,labMTenglish,5.1
requests,NA,labMTenglish,5.1
rev,NA,labMTenglish,5.1
rogers,NA,labMTenglish,5.1
routine,NA,labMTenglish,5.1
sai,NA,labMTenglish,5.1
schwartz,NA,labMTenglish,5.1
smith,NA,labMTenglish,5.1
smokin,NA,labMTenglish,5.1
sobre,NA,labMTenglish,5.1
sont,NA,labMTenglish,5.1
stack,NA,labMTenglish,5.1
steelers,NA,labMTenglish,5.1
tablet,NA,labMTenglish,5.1
thats,NA,labMTenglish,5.1
there,NA,labMTenglish,5.1
these,NA,labMTenglish,5.1
toe,NA,labMTenglish,5.1
tooo,NA,labMTenglish,5.1
wayne,NA,labMTenglish,5.1
welfare,NA,labMTenglish,5.1
wolf,NA,labMTenglish,5.1
youre,NA,labMTenglish,5.1
youu,NA,labMTenglish,5.1
specimen,NA,labMTenglish,5.09
fait,NA,labMTenglish,5.08
hump,NA,labMTenglish,5.08
kg,NA,labMTenglish,5.08
trace,NA,labMTenglish,5.08
assuming,NA,labMTenglish,5.08
dmc,NA,labMTenglish,5.08
glue,NA,labMTenglish,5.08
neutral,NA,labMTenglish,5.08
provincial,NA,labMTenglish,5.08
questa,NA,labMTenglish,5.08
sempre,NA,labMTenglish,5.08
unto,NA,labMTenglish,5.08
whispered,NA,labMTenglish,5.08
#ohjustlikeme,NA,labMTenglish,5.08
12th,NA,labMTenglish,5.08
admitted,NA,labMTenglish,5.08
after,NA,labMTenglish,5.08
agent,NA,labMTenglish,5.08
albany,NA,labMTenglish,5.08
alfred,NA,labMTenglish,5.08
amid,NA,labMTenglish,5.08
az,NA,labMTenglish,5.08
base,NA,labMTenglish,5.08
berger,NA,labMTenglish,5.08
booked,NA,labMTenglish,5.08
bronxville,NA,labMTenglish,5.08
budget,NA,labMTenglish,5.08
buss,NA,labMTenglish,5.08
c-included,NA,labMTenglish,5.08
canaan,NA,labMTenglish,5.08
ch,NA,labMTenglish,5.08
commissioners,NA,labMTenglish,5.08
copie,NA,labMTenglish,5.08
cord,NA,labMTenglish,5.08
countdown,NA,labMTenglish,5.08
department's,NA,labMTenglish,5.08
districts,NA,labMTenglish,5.08
doug,NA,labMTenglish,5.08
eric,NA,labMTenglish,5.08
eugene,NA,labMTenglish,5.08
factory,NA,labMTenglish,5.08
falta,NA,labMTenglish,5.08
february,NA,labMTenglish,5.08
fence,NA,labMTenglish,5.08
fui,NA,labMTenglish,5.08
gilbert,NA,labMTenglish,5.08
hart,NA,labMTenglish,5.08
hij,NA,labMTenglish,5.08
hun,NA,labMTenglish,5.08
indonesia,NA,labMTenglish,5.08
jo,NA,labMTenglish,5.08
john,NA,labMTenglish,5.08
juan,NA,labMTenglish,5.08
knee,NA,labMTenglish,5.08
laws,NA,labMTenglish,5.08
listed,NA,labMTenglish,5.08
manhasset,NA,labMTenglish,5.08
marion,NA,labMTenglish,5.08
martinez,NA,labMTenglish,5.08
medicaid,NA,labMTenglish,5.08
medicine,NA,labMTenglish,5.08
meyer,NA,labMTenglish,5.08
might,NA,labMTenglish,5.08
morgen,NA,labMTenglish,5.08
morris,NA,labMTenglish,5.08
nas,NA,labMTenglish,5.08
necessarily,NA,labMTenglish,5.08
norman,NA,labMTenglish,5.08
noted,NA,labMTenglish,5.08
occasionally,NA,labMTenglish,5.08
ohhh,NA,labMTenglish,5.08
ooo,NA,labMTenglish,5.08
para,NA,labMTenglish,5.08
pls,NA,labMTenglish,5.08
quiere,NA,labMTenglish,5.08
requirement,NA,labMTenglish,5.08
schemes,NA,labMTenglish,5.08
scott,NA,labMTenglish,5.08
seconds,NA,labMTenglish,5.08
sen,NA,labMTenglish,5.08
sets,NA,labMTenglish,5.08
settle,NA,labMTenglish,5.08
seventh,NA,labMTenglish,5.08
so,NA,labMTenglish,5.08
soledad,NA,labMTenglish,5.08
specimens,NA,labMTenglish,5.08
squeeze,NA,labMTenglish,5.08
steel,NA,labMTenglish,5.08
stevens,NA,labMTenglish,5.08
stewart,NA,labMTenglish,5.08
stick,NA,labMTenglish,5.08
suis,NA,labMTenglish,5.08
tag,NA,labMTenglish,5.08
tattoo,NA,labMTenglish,5.08
therefore,NA,labMTenglish,5.08
timothy,NA,labMTenglish,5.08
told,NA,labMTenglish,5.08
transit,NA,labMTenglish,5.08
underground,NA,labMTenglish,5.08
va,NA,labMTenglish,5.08
wanted,NA,labMTenglish,5.08
week,NA,labMTenglish,5.08
yr,NA,labMTenglish,5.08
z,NA,labMTenglish,5.08
tiempo,NA,labMTenglish,5.06
denn,NA,labMTenglish,5.06
km,NA,labMTenglish,5.06
komt,NA,labMTenglish,5.06
mientras,NA,labMTenglish,5.06
swallowed,NA,labMTenglish,5.06
todas,NA,labMTenglish,5.06
puede,NA,labMTenglish,5.06
17th,NA,labMTenglish,5.06
19th,NA,labMTenglish,5.06
atl,NA,labMTenglish,5.06
aus,NA,labMTenglish,5.06
banker,NA,labMTenglish,5.06
belt,NA,labMTenglish,5.06
bend,NA,labMTenglish,5.06
cali,NA,labMTenglish,5.06
changed,NA,labMTenglish,5.06
changes,NA,labMTenglish,5.06
chill,NA,labMTenglish,5.06
committees,NA,labMTenglish,5.06
convo,NA,labMTenglish,5.06
corporation,NA,labMTenglish,5.06
decision,NA,labMTenglish,5.06
diego,NA,labMTenglish,5.06
diffusion,NA,labMTenglish,5.06
eighth,NA,labMTenglish,5.06
federation,NA,labMTenglish,5.06
five-year,NA,labMTenglish,5.06
flatbush,NA,labMTenglish,5.06
follows,NA,labMTenglish,5.06
frederick,NA,labMTenglish,5.06
ganas,NA,labMTenglish,5.06
gb,NA,labMTenglish,5.06
grab,NA,labMTenglish,5.06
hughes,NA,labMTenglish,5.06
ihn,NA,labMTenglish,5.06
interview,NA,labMTenglish,5.06
interviews,NA,labMTenglish,5.06
jag,NA,labMTenglish,5.06
kenneth,NA,labMTenglish,5.06
kerry,NA,labMTenglish,5.06
kimi,NA,labMTenglish,5.06
lakers,NA,labMTenglish,5.06
las,NA,labMTenglish,5.06
m,NA,labMTenglish,5.06
marilyn,NA,labMTenglish,5.06
mj,NA,labMTenglish,5.06
monitoring,NA,labMTenglish,5.06
moscow,NA,labMTenglish,5.06
moved,NA,labMTenglish,5.06
mujer,NA,labMTenglish,5.06
nel,NA,labMTenglish,5.06
nyu,NA,labMTenglish,5.06
one-year,NA,labMTenglish,5.06
p,NA,labMTenglish,5.06
phase,NA,labMTenglish,5.06
poder,NA,labMTenglish,5.06
primitive,NA,labMTenglish,5.06
rattle,NA,labMTenglish,5.06
reign,NA,labMTenglish,5.06
restated,NA,labMTenglish,5.06
rod,NA,labMTenglish,5.06
ruth,NA,labMTenglish,5.06
screening,NA,labMTenglish,5.06
sherman,NA,labMTenglish,5.06
socks,NA,labMTenglish,5.06
sought,NA,labMTenglish,5.06
speculation,NA,labMTenglish,5.06
spokesman,NA,labMTenglish,5.06
stones,NA,labMTenglish,5.06
streak,NA,labMTenglish,5.06
swept,NA,labMTenglish,5.06
sympathies,NA,labMTenglish,5.06
td,NA,labMTenglish,5.06
this,NA,labMTenglish,5.06
thompson,NA,labMTenglish,5.06
thunder,NA,labMTenglish,5.06
tiene,NA,labMTenglish,5.06
tin,NA,labMTenglish,5.06
tryin,NA,labMTenglish,5.06
tx,NA,labMTenglish,5.06
voy,NA,labMTenglish,5.06
vuoi,NA,labMTenglish,5.06
weeks,NA,labMTenglish,5.06
who,NA,labMTenglish,5.06
whoever,NA,labMTenglish,5.06
wil,NA,labMTenglish,5.06
avec,NA,labMTenglish,5.05
consequently,NA,labMTenglish,5.04
dynamite,NA,labMTenglish,5.04
judgement,NA,labMTenglish,5.04
thereby,NA,labMTenglish,5.04
voz,NA,labMTenglish,5.04
wooden,NA,labMTenglish,5.04
conquer,NA,labMTenglish,5.04
loco,NA,labMTenglish,5.04
onset,NA,labMTenglish,5.04
'the,NA,labMTenglish,5.04
7th,NA,labMTenglish,5.04
8th,NA,labMTenglish,5.04
ada,NA,labMTenglish,5.04
advertising,NA,labMTenglish,5.04
anders,NA,labMTenglish,5.04
aqui,NA,labMTenglish,5.04
aunque,NA,labMTenglish,5.04
b-included,NA,labMTenglish,5.04
bbm,NA,labMTenglish,5.04
been,NA,labMTenglish,5.04
biz,NA,labMTenglish,5.04
blair,NA,labMTenglish,5.04
blaze,NA,labMTenglish,5.04
bone,NA,labMTenglish,5.04
bosnian,NA,labMTenglish,5.04
break,NA,labMTenglish,5.04
bronx,NA,labMTenglish,5.04
cc,NA,labMTenglish,5.04
charged,NA,labMTenglish,5.04
cole,NA,labMTenglish,5.04
complex,NA,labMTenglish,5.04
dee,NA,labMTenglish,5.04
doc,NA,labMTenglish,5.04
edith,NA,labMTenglish,5.04
esta,NA,labMTenglish,5.04
fla,NA,labMTenglish,5.04
fleet,NA,labMTenglish,5.04
fred,NA,labMTenglish,5.04
fue,NA,labMTenglish,5.04
harlem,NA,labMTenglish,5.04
hav,NA,labMTenglish,5.04
herz,NA,labMTenglish,5.04
hmm,NA,labMTenglish,5.04
hombre,NA,labMTenglish,5.04
hoy,NA,labMTenglish,5.04
hrs,NA,labMTenglish,5.04
hut,NA,labMTenglish,5.04
into,NA,labMTenglish,5.04
j,NA,labMTenglish,5.04
llegar,NA,labMTenglish,5.04
mai,NA,labMTenglish,5.04
margin,NA,labMTenglish,5.04
measures,NA,labMTenglish,5.04
mei,NA,labMTenglish,5.04
mile,NA,labMTenglish,5.04
milton,NA,labMTenglish,5.04
mm,NA,labMTenglish,5.04
myers,NA,labMTenglish,5.04
nun,NA,labMTenglish,5.04
occupied,NA,labMTenglish,5.04
officially,NA,labMTenglish,5.04
other,NA,labMTenglish,5.04
ova,NA,labMTenglish,5.04
patient,NA,labMTenglish,5.04
presbyterian,NA,labMTenglish,5.04
ps,NA,labMTenglish,5.04
put,NA,labMTenglish,5.04
replace,NA,labMTenglish,5.04
robertson,NA,labMTenglish,5.04
rochelle,NA,labMTenglish,5.04
rss,NA,labMTenglish,5.04
s,NA,labMTenglish,5.04
searching,NA,labMTenglish,5.04
sha,NA,labMTenglish,5.04
sides,NA,labMTenglish,5.04
sittin,NA,labMTenglish,5.04
size,NA,labMTenglish,5.04
somos,NA,labMTenglish,5.04
spend,NA,labMTenglish,5.04
standin,NA,labMTenglish,5.04
stare,NA,labMTenglish,5.04
statistics,NA,labMTenglish,5.04
stone,NA,labMTenglish,5.04
sub,NA,labMTenglish,5.04
takes,NA,labMTenglish,5.04
tanto,NA,labMTenglish,5.04
that'll,NA,labMTenglish,5.04
theyre,NA,labMTenglish,5.04
tweetdeck,NA,labMTenglish,5.04
undercover,NA,labMTenglish,5.04
ves,NA,labMTenglish,5.04
vos,NA,labMTenglish,5.04
w/,NA,labMTenglish,5.04
whilst,NA,labMTenglish,5.04
wipe,NA,labMTenglish,5.04
corners,NA,labMTenglish,5.02
luz,NA,labMTenglish,5.02
nena,NA,labMTenglish,5.02
adesso,NA,labMTenglish,5.02
alle,NA,labMTenglish,5.02
betcha,NA,labMTenglish,5.02
curtain,NA,labMTenglish,5.02
getcha,NA,labMTenglish,5.02
mash,NA,labMTenglish,5.02
preach,NA,labMTenglish,5.02
puedo,NA,labMTenglish,5.02
strings,NA,labMTenglish,5.02
tubes,NA,labMTenglish,5.02
veo,NA,labMTenglish,5.02
#quote,NA,labMTenglish,5.02
6th,NA,labMTenglish,5.02
@theellenshow,NA,labMTenglish,5.02
administrator,NA,labMTenglish,5.02
analysts,NA,labMTenglish,5.02
anyone,NA,labMTenglish,5.02
apologize,NA,labMTenglish,5.02
blacks,NA,labMTenglish,5.02
blvd,NA,labMTenglish,5.02
bu,NA,labMTenglish,5.02
burke,NA,labMTenglish,5.02
buses,NA,labMTenglish,5.02
c-net,NA,labMTenglish,5.02
carl,NA,labMTenglish,5.02
case,NA,labMTenglish,5.02
coleman,NA,labMTenglish,5.02
competing,NA,labMTenglish,5.02
controls,NA,labMTenglish,5.02
conventional,NA,labMTenglish,5.02
cuando,NA,labMTenglish,5.02
diagnostic,NA,labMTenglish,5.02
disclosure,NA,labMTenglish,5.02
documents,NA,labMTenglish,5.02
doy,NA,labMTenglish,5.02
draft,NA,labMTenglish,5.02
esse,NA,labMTenglish,5.02
estou,NA,labMTenglish,5.02
final,NA,labMTenglish,5.02
flat,NA,labMTenglish,5.02
flip,NA,labMTenglish,5.02
foot,NA,labMTenglish,5.02
gettin,NA,labMTenglish,5.02
gotta,NA,labMTenglish,5.02
happened,NA,labMTenglish,5.02
heeft,NA,labMTenglish,5.02
hot,NA,labMTenglish,5.02
ii,NA,labMTenglish,5.02
im,NA,labMTenglish,5.02
implied,NA,labMTenglish,5.02
industrial,NA,labMTenglish,5.02
israel's,NA,labMTenglish,5.02
it,NA,labMTenglish,5.02
ive,NA,labMTenglish,5.02
jerome,NA,labMTenglish,5.02
kaplan,NA,labMTenglish,5.02
kent,NA,labMTenglish,5.02
levine,NA,labMTenglish,5.02
lik,NA,labMTenglish,5.02
manager,NA,labMTenglish,5.02
marcia,NA,labMTenglish,5.02
mayer,NA,labMTenglish,5.02
meer,NA,labMTenglish,5.02
mi,NA,labMTenglish,5.02
mismo,NA,labMTenglish,5.02
nacht,NA,labMTenglish,5.02
necesito,NA,labMTenglish,5.02
necessary,NA,labMTenglish,5.02
newark,NA,labMTenglish,5.02
noch,NA,labMTenglish,5.02
ordinary,NA,labMTenglish,5.02
os,NA,labMTenglish,5.02
parameters,NA,labMTenglish,5.02
parking,NA,labMTenglish,5.02
pentagon,NA,labMTenglish,5.02
phantom,NA,labMTenglish,5.02
porque,NA,labMTenglish,5.02
pr,NA,labMTenglish,5.02
procedures,NA,labMTenglish,5.02
quarterly,NA,labMTenglish,5.02
random,NA,labMTenglish,5.02
rc,NA,labMTenglish,5.02
requiring,NA,labMTenglish,5.02
richardson,NA,labMTenglish,5.02
roth,NA,labMTenglish,5.02
sama,NA,labMTenglish,5.02
san,NA,labMTenglish,5.02
sc,NA,labMTenglish,5.02
schedule,NA,labMTenglish,5.02
setting,NA,labMTenglish,5.02
sleeve,NA,labMTenglish,5.02
slice,NA,labMTenglish,5.02
solitude,NA,labMTenglish,5.02
some,NA,labMTenglish,5.02
sou,NA,labMTenglish,5.02
stake,NA,labMTenglish,5.02
stamford,NA,labMTenglish,5.02
switch,NA,labMTenglish,5.02
teh,NA,labMTenglish,5.02
themselves,NA,labMTenglish,5.02
todd,NA,labMTenglish,5.02
tu,NA,labMTenglish,5.02
twittering,NA,labMTenglish,5.02
uni,NA,labMTenglish,5.02
veil,NA,labMTenglish,5.02
vous,NA,labMTenglish,5.02
vp,NA,labMTenglish,5.02
wana,NA,labMTenglish,5.02
westport,NA,labMTenglish,5.02
where,NA,labMTenglish,5.02
you've,NA,labMTenglish,5.02
binding,NA,labMTenglish,5.01
'cause,NA,labMTenglish,5.0
agents,NA,labMTenglish,5.0
alguien,NA,labMTenglish,5.0
assess,NA,labMTenglish,5.0
b-net,NA,labMTenglish,5.0
because,NA,labMTenglish,5.0
becker,NA,labMTenglish,5.0
boot,NA,labMTenglish,5.0
cada,NA,labMTenglish,5.0
carbon,NA,labMTenglish,5.0
coeur,NA,labMTenglish,5.0
commands,NA,labMTenglish,5.0
cosas,NA,labMTenglish,5.0
das,NA,labMTenglish,5.0
dated,NA,labMTenglish,5.0
diggin,NA,labMTenglish,5.0
executives,NA,labMTenglish,5.0
flipmode,NA,labMTenglish,5.0
forex,NA,labMTenglish,5.0
fourth,NA,labMTenglish,5.0
gosh,NA,labMTenglish,5.0
governing,NA,labMTenglish,5.0
herbert,NA,labMTenglish,5.0
hoo,NA,labMTenglish,5.0
hora,NA,labMTenglish,5.0
hush,NA,labMTenglish,5.0
id,NA,labMTenglish,5.0
indicated,NA,labMTenglish,5.0
jus,NA,labMTenglish,5.0
k,NA,labMTenglish,5.0
katz,NA,labMTenglish,5.0
kaufman,NA,labMTenglish,5.0
ku,NA,labMTenglish,5.0
la,NA,labMTenglish,5.0
listings,NA,labMTenglish,5.0
liver,NA,labMTenglish,5.0
luther,NA,labMTenglish,5.0
marjorie,NA,labMTenglish,5.0
marvin,NA,labMTenglish,5.0
mee,NA,labMTenglish,5.0
membrane,NA,labMTenglish,5.0
mir,NA,labMTenglish,5.0
neil,NA,labMTenglish,5.0
o'neill,NA,labMTenglish,5.0
odds,NA,labMTenglish,5.0
offices,NA,labMTenglish,5.0
otra,NA,labMTenglish,5.0
par,NA,labMTenglish,5.0
paying,NA,labMTenglish,5.0
peculiar,NA,labMTenglish,5.0
pensar,NA,labMTenglish,5.0
per,NA,labMTenglish,5.0
plain,NA,labMTenglish,5.0
price,NA,labMTenglish,5.0
priced,NA,labMTenglish,5.0
pursued,NA,labMTenglish,5.0
quero,NA,labMTenglish,5.0
questions,NA,labMTenglish,5.0
reports,NA,labMTenglish,5.0
ridgewood,NA,labMTenglish,5.0
ron,NA,labMTenglish,5.0
ronald,NA,labMTenglish,5.0
sentir,NA,labMTenglish,5.0
shaggy,NA,labMTenglish,5.0
situation,NA,labMTenglish,5.0
some1,NA,labMTenglish,5.0
something,NA,labMTenglish,5.0
standard,NA,labMTenglish,5.0
stir,NA,labMTenglish,5.0
su,NA,labMTenglish,5.0
supervisor,NA,labMTenglish,5.0
thereof,NA,labMTenglish,5.0
throat,NA,labMTenglish,5.0
throw,NA,labMTenglish,5.0
til,NA,labMTenglish,5.0
todo,NA,labMTenglish,5.0
tp,NA,labMTenglish,5.0
tra,NA,labMTenglish,5.0
trop,NA,labMTenglish,5.0
tweeters,NA,labMTenglish,5.0
using,NA,labMTenglish,5.0
vid,NA,labMTenglish,5.0
voglio,NA,labMTenglish,5.0
wa,NA,labMTenglish,5.0
waan,NA,labMTenglish,5.0
warren,NA,labMTenglish,5.0
weighted,NA,labMTenglish,5.0
where's,NA,labMTenglish,5.0
whereas,NA,labMTenglish,5.0
who's,NA,labMTenglish,5.0
wig,NA,labMTenglish,5.0
zu,NA,labMTenglish,5.0
zum,NA,labMTenglish,5.0
stretched,NA,labMTenglish,4.99
forty,NA,labMTenglish,4.99
16th,NA,labMTenglish,4.98
57th,NA,labMTenglish,4.98
5th,NA,labMTenglish,4.98
@addthis,NA,labMTenglish,4.98
@idothat2,NA,labMTenglish,4.98
ai,NA,labMTenglish,4.98
bei,NA,labMTenglish,4.98
billy,NA,labMTenglish,4.98
bisa,NA,labMTenglish,4.98
btw,NA,labMTenglish,4.98
by,NA,labMTenglish,4.98
cloudy,NA,labMTenglish,4.98
compared,NA,labMTenglish,4.98
corp,NA,labMTenglish,4.98
cuba,NA,labMTenglish,4.98
d8,NA,labMTenglish,4.98
dartmouth,NA,labMTenglish,4.98
dei,NA,labMTenglish,4.98
denk,NA,labMTenglish,4.98
don,NA,labMTenglish,4.98
edge,NA,labMTenglish,4.98
edwards,NA,labMTenglish,4.98
een,NA,labMTenglish,4.98
ein,NA,labMTenglish,4.98
eine,NA,labMTenglish,4.98
episcopal,NA,labMTenglish,4.98
este,NA,labMTenglish,4.98
exec,NA,labMTenglish,4.98
hace,NA,labMTenglish,4.98
hits,NA,labMTenglish,4.98
hoes,NA,labMTenglish,4.98
howard,NA,labMTenglish,4.98
io,NA,labMTenglish,4.98
jadi,NA,labMTenglish,4.98
jeder,NA,labMTenglish,4.98
judicial,NA,labMTenglish,4.98
knot,NA,labMTenglish,4.98
line,NA,labMTenglish,4.98
mb,NA,labMTenglish,4.98
meu,NA,labMTenglish,4.98
mij,NA,labMTenglish,4.98
nails,NA,labMTenglish,4.98
needs,NA,labMTenglish,4.98
novo,NA,labMTenglish,4.98
nw,NA,labMTenglish,4.98
officers,NA,labMTenglish,4.98
ogni,NA,labMTenglish,4.98
ons,NA,labMTenglish,4.98
or,NA,labMTenglish,4.98
parliament,NA,labMTenglish,4.98
part,NA,labMTenglish,4.98
paso,NA,labMTenglish,4.98
piel,NA,labMTenglish,4.98
pork,NA,labMTenglish,4.98
pound,NA,labMTenglish,4.98
pres,NA,labMTenglish,4.98
question,NA,labMTenglish,4.98
rappers,NA,labMTenglish,4.98
rather,NA,labMTenglish,4.98
requirements,NA,labMTenglish,4.98
roundup,NA,labMTenglish,4.98
scarsdale,NA,labMTenglish,4.98
schneider,NA,labMTenglish,4.98
som,NA,labMTenglish,4.98
somethin,NA,labMTenglish,4.98
soooooo,NA,labMTenglish,4.98
stared,NA,labMTenglish,4.98
sumthin,NA,labMTenglish,4.98
syracuse,NA,labMTenglish,4.98
the,NA,labMTenglish,4.98
they'd,NA,labMTenglish,4.98
they've,NA,labMTenglish,4.98
three-year,NA,labMTenglish,4.98
throws,NA,labMTenglish,4.98
to,NA,labMTenglish,4.98
tudo,NA,labMTenglish,4.98
tuesday,NA,labMTenglish,4.98
wall,NA,labMTenglish,4.98
walsh,NA,labMTenglish,4.98
why,NA,labMTenglish,4.98
yesterday,NA,labMTenglish,4.98
clause,NA,labMTenglish,4.98
clit,NA,labMTenglish,4.98
hence,NA,labMTenglish,4.98
ml,NA,labMTenglish,4.98
babylon,NA,labMTenglish,4.98
pp,NA,labMTenglish,4.98
shi,NA,labMTenglish,4.97
#tweetmyjobs,NA,labMTenglish,4.96
11th,NA,labMTenglish,4.96
3rd,NA,labMTenglish,4.96
accounts,NA,labMTenglish,4.96
aight,NA,labMTenglish,4.96
aku,NA,labMTenglish,4.96
alan,NA,labMTenglish,4.96
algo,NA,labMTenglish,4.96
ama,NA,labMTenglish,4.96
anybody,NA,labMTenglish,4.96
assumed,NA,labMTenglish,4.96
baru,NA,labMTenglish,4.96
bem,NA,labMTenglish,4.96
bin,NA,labMTenglish,4.96
borders,NA,labMTenglish,4.96
cbs,NA,labMTenglish,4.96
cf,NA,labMTenglish,4.96
cleveland,NA,labMTenglish,4.96
coal,NA,labMTenglish,4.96
colonel,NA,labMTenglish,4.96
comme,NA,labMTenglish,4.96
company's,NA,labMTenglish,4.96
dan,NA,labMTenglish,4.96
def,NA,labMTenglish,4.96
dried,NA,labMTenglish,4.96
drops,NA,labMTenglish,4.96
dug,NA,labMTenglish,4.96
eq,NA,labMTenglish,4.96
esto,NA,labMTenglish,4.96
fe,NA,labMTenglish,4.96
fone,NA,labMTenglish,4.96
frm,NA,labMTenglish,4.96
haar,NA,labMTenglish,4.96
hacer,NA,labMTenglish,4.96
hail,NA,labMTenglish,4.96
iii,NA,labMTenglish,4.96
incidence,NA,labMTenglish,4.96
investigators,NA,labMTenglish,4.96
ist,NA,labMTenglish,4.96
its,NA,labMTenglish,4.96
kann,NA,labMTenglish,4.96
keer,NA,labMTenglish,4.96
ko,NA,labMTenglish,4.96
larchmont,NA,labMTenglish,4.96
med,NA,labMTenglish,4.96
memorial,NA,labMTenglish,4.96
miley,NA,labMTenglish,4.96
montclair,NA,labMTenglish,4.96
napoleon,NA,labMTenglish,4.96
nuff,NA,labMTenglish,4.96
nxt,NA,labMTenglish,4.96
o,NA,labMTenglish,4.96
op-ed,NA,labMTenglish,4.96
ordered,NA,labMTenglish,4.96
outro,NA,labMTenglish,4.96
pelo,NA,labMTenglish,4.96
perhaps,NA,labMTenglish,4.96
pero,NA,labMTenglish,4.96
raton,NA,labMTenglish,4.96
ri,NA,labMTenglish,4.96
rita,NA,labMTenglish,4.96
schon,NA,labMTenglish,4.96
sein,NA,labMTenglish,4.96
semana,NA,labMTenglish,4.96
tengo,NA,labMTenglish,4.96
thick,NA,labMTenglish,4.96
tyson,NA,labMTenglish,4.96
ufc,NA,labMTenglish,4.96
ur,NA,labMTenglish,4.96
vi,NA,labMTenglish,4.96
when,NA,labMTenglish,4.96
wis,NA,labMTenglish,4.96
yall,NA,labMTenglish,4.96
yorker,NA,labMTenglish,4.96
anche,NA,labMTenglish,4.96
jour,NA,labMTenglish,4.96
mou,NA,labMTenglish,4.96
regiment,NA,labMTenglish,4.96
socialism,NA,labMTenglish,4.96
staan,NA,labMTenglish,4.96
temps,NA,labMTenglish,4.96
veces,NA,labMTenglish,4.96
's,NA,labMTenglish,4.94
[a1],NA,labMTenglish,4.94
aber,NA,labMTenglish,4.94
acabo,NA,labMTenglish,4.94
across,NA,labMTenglish,4.94
agenda,NA,labMTenglish,4.94
aka,NA,labMTenglish,4.94
alibi,NA,labMTenglish,4.94
av,NA,labMTenglish,4.94
bam,NA,labMTenglish,4.94
banging,NA,labMTenglish,4.94
bein,NA,labMTenglish,4.94
bennett,NA,labMTenglish,4.94
boca,NA,labMTenglish,4.94
campbell,NA,labMTenglish,4.94
chase,NA,labMTenglish,4.94
close,NA,labMTenglish,4.94
co,NA,labMTenglish,4.94
contrast,NA,labMTenglish,4.94
council,NA,labMTenglish,4.94
cuerpo,NA,labMTenglish,4.94
debate,NA,labMTenglish,4.94
dinkins,NA,labMTenglish,4.94
dip,NA,labMTenglish,4.94
dm,NA,labMTenglish,4.94
ele,NA,labMTenglish,4.94
fazer,NA,labMTenglish,4.94
federal,NA,labMTenglish,4.94
foi,NA,labMTenglish,4.94
ftw,NA,labMTenglish,4.94
g,NA,labMTenglish,4.94
geez,NA,labMTenglish,4.94
gen,NA,labMTenglish,4.94
gw,NA,labMTenglish,4.94
he'd,NA,labMTenglish,4.94
hooked,NA,labMTenglish,4.94
hs,NA,labMTenglish,4.94
inter,NA,labMTenglish,4.94
ix,NA,labMTenglish,4.94
iya,NA,labMTenglish,4.94
jaja,NA,labMTenglish,4.94
jou,NA,labMTenglish,4.94
makin,NA,labMTenglish,4.94
menos,NA,labMTenglish,4.94
mesmo,NA,labMTenglish,4.94
mins,NA,labMTenglish,4.94
mo,NA,labMTenglish,4.94
msg,NA,labMTenglish,4.94
naughty,NA,labMTenglish,4.94
needing,NA,labMTenglish,4.94
nie,NA,labMTenglish,4.94
nih,NA,labMTenglish,4.94
noi,NA,labMTenglish,4.94
noting,NA,labMTenglish,4.94
nou,NA,labMTenglish,4.94
of,NA,labMTenglish,4.94
ohne,NA,labMTenglish,4.94
once,NA,labMTenglish,4.94
popped,NA,labMTenglish,4.94
procedure,NA,labMTenglish,4.94
quel,NA,labMTenglish,4.94
rap,NA,labMTenglish,4.94
razor,NA,labMTenglish,4.94
reportedly,NA,labMTenglish,4.94
restructuring,NA,labMTenglish,4.94
row,NA,labMTenglish,4.94
rubin,NA,labMTenglish,4.94
sayin,NA,labMTenglish,4.94
sixty,NA,labMTenglish,4.94
stood,NA,labMTenglish,4.94
stormy,NA,labMTenglish,4.94
tackle,NA,labMTenglish,4.94
takin,NA,labMTenglish,4.94
temperature,NA,labMTenglish,4.94
term,NA,labMTenglish,4.94
termed,NA,labMTenglish,4.94
tes,NA,labMTenglish,4.94
testified,NA,labMTenglish,4.94
that,NA,labMTenglish,4.94
those,NA,labMTenglish,4.94
ti,NA,labMTenglish,4.94
tuo,NA,labMTenglish,4.94
una,NA,labMTenglish,4.94
until,NA,labMTenglish,4.94
vez,NA,labMTenglish,4.94
which,NA,labMTenglish,4.94
whom,NA,labMTenglish,4.94
antes,NA,labMTenglish,4.94
bajo,NA,labMTenglish,4.94
dmx,NA,labMTenglish,4.94
dripping,NA,labMTenglish,4.94
